case_id,data_stage,brain_mask_source,modality,mean_ET,mean_WT,mean_healthy,ET_vs_healthy_abs_contrast,WT_vs_healthy_abs_contrast,ET_vs_healthy_relative_contrast,WT_vs_healthy_relative_contrast,ET_vs_healthy_contrast,WT_vs_healthy_contrast,contrast_definition,ET_voxels,WT_voxels,healthy_voxels
BraTS-GLI-00188-000,raw,case_brain_mask,T2,780.7675170898438,808.759033203125,591.9347534179688,188.832763671875,216.82427978515625,0.3190094222066043,0.3662976004249835,0.3190094222066043,0.3662976004249835,abs(mean_region - mean_healthy) / abs(mean_healthy),27215,53458,1604096
BraTS-GLI-00188-000,raw,case_brain_mask,FLAIR,627.2666015625,595.9469604492188,312.8656921386719,314.4009094238281,283.0812683105469,1.0049069531231178,0.9048012467441665,1.0049069531231178,0.9048012467441665,abs(mean_region - mean_healthy) / abs(mean_healthy),27215,53458,1604096
BraTS-GLI-00191-000,raw,case_brain_mask,T1,247.88385009765625,285.1646423339844,341.9464416503906,94.06259155273438,56.78179931640625,0.275079895842007,0.16605465768952354,0.275079895842007,0.16605465768952354,abs(mean_region - mean_healthy) / abs(mean_healthy),25278,135328,1498193
BraTS-GLI-00191-000,raw,case_brain_mask,T1ce,965.1856689453125,445.48980712890625,426.5688171386719,538.6168518066406,18.920989990234375,1.2626728212801908,0.04435624272105059,1.2626728212801908,0.04435624272105059,abs(mean_region - mean_healthy) / abs(mean_healthy),25278,135328,1498193
BraTS-GLI-00191-000,raw,case_brain_mask,T2,749.1940307617188,705.7116088867188,384.0712585449219,365.1227722167969,321.6403503417969,0.9506641387332326,0.8374496742098109,0.9506641387332326,0.8374496742098109,abs(mean_region - mean_healthy) / abs(mean_healthy),25278,135328,1498193
BraTS-GLI-00191-000,raw,case_brain_mask,FLAIR,410.8498840332031,346.97607421875,145.44786071777344,265.4020233154297,201.52821350097656,1.8247227701094546,1.3855701452496525,1.8247227701094546,1.3855701452496525,abs(mean_region - mean_healthy) / abs(mean_healthy),25278,135328,1498193
BraTS-GLI-00192-000,raw,case_brain_mask,T1,247.71420288085938,270.7566833496094,323.888427734375,76.17422485351562,53.131744384765625,0.23518662085694236,0.16404335516531526,0.23518662085694236,0.16404335516531526,abs(mean_region - mean_healthy) / abs(mean_healthy),12320,35722,1444664
BraTS-GLI-00192-000,raw,case_brain_mask,T1ce,680.3562622070312,441.09808349609375,378.80023193359375,301.5560302734375,62.2978515625,0.7960819578545092,0.16446096467391086,0.7960819578545092,0.16446096467391086,abs(mean_region - mean_healthy) / abs(mean_healthy),12320,35722,1444664
BraTS-GLI-00192-000,raw,case_brain_mask,T2,894.6617431640625,826.3870849609375,576.7464599609375,317.915283203125,249.640625,0.5512219064589614,0.43284292549781395,0.5512219064589614,0.43284292549781395,abs(mean_region - mean_healthy) / abs(mean_healthy),12320,35722,1444664
BraTS-GLI-00192-000,raw,case_brain_mask,FLAIR,664.5816650390625,554.4722290039062,280.195556640625,384.3861083984375,274.27667236328125,1.371849407631563,0.9788758810157178,1.371849407631563,0.9788758810157178,abs(mean_region - mean_healthy) / abs(mean_healthy),12320,35722,1444664
BraTS-GLI-00193-000,raw,case_brain_mask,T1,377.02130126953125,395.8384094238281,384.5444641113281,7.523162841796875,11.2939453125,0.019563830828205266,0.02936967338380492,0.019563830828205266,0.02936967338380492,abs(mean_region - mean_healthy) / abs(mean_healthy),22159,71098,1673508
BraTS-GLI-00193-000,raw,case_brain_mask,T1ce,656.9242553710938,503.0209655761719,410.0661315917969,246.85812377929688,92.954833984375,0.6019958849589497,0.22668254416316322,0.6019958849589497,0.22668254416316322,abs(mean_region - mean_healthy) / abs(mean_healthy),22159,71098,1673508
BraTS-GLI-00193-000,raw,case_brain_mask,T2,891.9989013671875,779.7001342773438,465.78759765625,426.2113037109375,313.91253662109375,0.9150336029888891,0.6739392336778369,0.9150336029888891,0.6739392336778369,abs(mean_region - mean_healthy) / abs(mean_healthy),22159,71098,1673508
BraTS-GLI-00193-000,raw,case_brain_mask,FLAIR,665.8438720703125,498.66607666015625,267.10369873046875,398.74017333984375,231.5623779296875,1.4928290968452962,0.8669381181552054,1.4928290968452962,0.8669381181552054,abs(mean_region - mean_healthy) / abs(mean_healthy),22159,71098,1673508
BraTS-GLI-00194-000,raw,case_brain_mask,T1,245.13134765625,258.1885070800781,317.0583190917969,71.92697143554688,58.86981201171875,0.22685722816414128,0.18567502716960524,0.22685722816414128,0.18567502716960524,abs(mean_region - mean_healthy) / abs(mean_healthy),16849,47503,1400615
BraTS-GLI-00194-000,raw,case_brain_mask,T1ce,656.9263305664062,424.86578369140625,374.4305114746094,282.4958190917969,50.435272216796875,0.7544679464802464,0.1346986174234814,0.7544679464802464,0.1346986174234814,abs(mean_region - mean_healthy) / abs(mean_healthy),16849,47503,1400615
BraTS-GLI-00194-000,raw,case_brain_mask,T2,655.235107421875,656.221435546875,434.3548278808594,220.88027954101562,221.86660766601562,0.5085249785725914,0.510795767479928,0.5085249785725914,0.510795767479928,abs(mean_region - mean_healthy) / abs(mean_healthy),16849,47503,1400615
BraTS-GLI-00194-000,raw,case_brain_mask,FLAIR,355.97259521484375,312.7197570800781,140.1468048095703,215.82579040527344,172.5729522705078,1.5399979378661879,1.2313727202343123,1.5399979378661879,1.2313727202343123,abs(mean_region - mean_healthy) / abs(mean_healthy),16849,47503,1400615
BraTS-GLI-00195-000,raw,case_brain_mask,T1,278.02978515625,296.2663879394531,319.1409912109375,41.1112060546875,22.874603271484375,0.1288183191344257,0.07167554122298667,0.1288183191344257,0.07167554122298667,abs(mean_region - mean_healthy) / abs(mean_healthy),4366,70393,1296621
BraTS-GLI-00195-000,raw,case_brain_mask,T1ce,712.7681884765625,338.8736267089844,376.4327087402344,336.3354797363281,37.55908203125,0.8934810177944016,0.09977635088338847,0.8934810177944016,0.09977635088338847,abs(mean_region - mean_healthy) / abs(mean_healthy),4366,70393,1296621
BraTS-GLI-00195-000,raw,case_brain_mask,T2,676.122314453125,713.1181640625,418.253173828125,257.869140625,294.864990234375,0.6165383953092668,0.7049916382835278,0.6165383953092668,0.7049916382835278,abs(mean_region - mean_healthy) / abs(mean_healthy),4366,70393,1296621
BraTS-GLI-00195-000,raw,case_brain_mask,FLAIR,386.9241943359375,348.7572326660156,150.14430236816406,236.77989196777344,198.61293029785156,1.5770154993106098,1.3228136343851338,1.5770154993106098,1.3228136343851338,abs(mean_region - mean_healthy) / abs(mean_healthy),4366,70393,1296621
BraTS-GLI-00196-000,raw,case_brain_mask,T1,294.9582824707031,328.75335693359375,327.7607421875,32.802459716796875,0.99261474609375,0.10008050231358026,0.003028473573341835,0.10008050231358026,0.003028473573341835,abs(mean_region - mean_healthy) / abs(mean_healthy),26467,92279,1250442
BraTS-GLI-00196-000,raw,case_brain_mask,T1ce,704.3782348632812,461.2172546386719,406.41265869140625,297.965576171875,54.804595947265625,0.7331601755006446,0.13484962826632665,0.7331601755006446,0.13484962826632665,abs(mean_region - mean_healthy) / abs(mean_healthy),26467,92279,1250442
BraTS-GLI-00196-000,raw,case_brain_mask,T2,865.2172241210938,799.647705078125,497.5296630859375,367.68756103515625,302.1180419921875,0.7390264105150373,0.6072362401837398,0.7390264105150373,0.6072362401837398,abs(mean_region - mean_healthy) / abs(mean_healthy),26467,92279,1250442
BraTS-GLI-00196-000,raw,case_brain_mask,FLAIR,491.86468505859375,425.9435119628906,180.8871307373047,310.97755432128906,245.05638122558594,1.7191800934302486,1.3547474617277873,1.7191800934302486,1.3547474617277873,abs(mean_region - mean_healthy) / abs(mean_healthy),26467,92279,1250442
BraTS-GLI-00199-000,raw,case_brain_mask,T1,279.40350341796875,288.117431640625,315.8415832519531,36.438079833984375,27.724151611328125,0.1153682154794576,0.08777866209343314,0.1153682154794576,0.08777866209343314,abs(mean_region - mean_healthy) / abs(mean_healthy),24761,75415,1441892
BraTS-GLI-00199-000,raw,case_brain_mask,T1ce,607.347900390625,412.8825988769531,369.1767578125,238.171142578125,43.705841064453125,0.6451412163359671,0.11838730402050593,0.6451412163359671,0.11838730402050593,abs(mean_region - mean_healthy) / abs(mean_healthy),24761,75415,1441892
BraTS-GLI-00199-000,raw,case_brain_mask,T2,577.24267578125,626.26806640625,374.0297546386719,203.21292114257812,252.23831176757812,0.5433068322034704,0.6743803364287173,0.5433068322034704,0.6743803364287173,abs(mean_region - mean_healthy) / abs(mean_healthy),24761,75415,1441892
BraTS-GLI-00199-000,raw,case_brain_mask,FLAIR,316.1704406738281,306.17901611328125,130.74026489257812,185.43017578125,175.43875122070312,1.4183096227746477,1.3418876836822322,1.4183096227746477,1.3418876836822322,abs(mean_region - mean_healthy) / abs(mean_healthy),24761,75415,1441892
BraTS-GLI-00201-000,raw,case_brain_mask,T1,409.4980773925781,376.9089660644531,357.0546569824219,52.44342041015625,19.85430908203125,0.14687785016829535,0.055605797862506794,0.14687785016829535,0.055605797862506794,abs(mean_region - mean_healthy) / abs(mean_healthy),37994,147786,1436735
BraTS-GLI-00201-000,raw,case_brain_mask,T1ce,705.7927856445312,464.3659973144531,415.99310302734375,289.7996826171875,48.372894287109375,0.696645402311246,0.11628292376743987,0.696645402311246,0.11628292376743987,abs(mean_region - mean_healthy) / abs(mean_healthy),37994,147786,1436735
BraTS-GLI-00201-000,raw,case_brain_mask,T2,741.1387329101562,894.6290283203125,554.046630859375,187.09210205078125,340.5823974609375,0.33768295235472323,0.6147179289451942,0.33768295235472323,0.6147179289451942,abs(mean_region - mean_healthy) / abs(mean_healthy),37994,147786,1436735
BraTS-GLI-00201-000,raw,case_brain_mask,FLAIR,366.6268615722656,422.1412353515625,166.75558471679688,199.87127685546875,255.38565063476562,1.1985882043765592,1.5314968375331497,1.1985882043765592,1.5314968375331497,abs(mean_region - mean_healthy) / abs(mean_healthy),37994,147786,1436735
BraTS-GLI-00203-000,raw,case_brain_mask,T1,273.63031005859375,290.510009765625,318.8706970214844,45.240386962890625,28.360687255859375,0.14187690303773035,0.0889410269453155,0.14187690303773035,0.0889410269453155,abs(mean_region - mean_healthy) / abs(mean_healthy),24797,105469,1309817
BraTS-GLI-00203-000,raw,case_brain_mask,T1ce,607.748779296875,396.7737731933594,383.9217834472656,223.82699584960938,12.85198974609375,0.5830015526596282,0.033475541894743936,0.5830015526596282,0.033475541894743936,abs(mean_region - mean_healthy) / abs(mean_healthy),24797,105469,1309817
BraTS-GLI-00203-000,raw,case_brain_mask,T2,808.5485229492188,778.2197265625,419.7034606933594,388.8450622558594,358.5162658691406,0.9264757112402141,0.8542132706670177,0.9264757112402141,0.8542132706670177,abs(mean_region - mean_healthy) / abs(mean_healthy),24797,105469,1309817
BraTS-GLI-00203-000,raw,case_brain_mask,FLAIR,434.949462890625,368.8422546386719,133.79469299316406,301.15476989746094,235.0475616455078,2.2508723116009373,1.7567779138856954,2.2508723116009373,1.7567779138856954,abs(mean_region - mean_healthy) / abs(mean_healthy),24797,105469,1309817
BraTS-GLI-00204-000,raw,case_brain_mask,T1,63.70841979980469,60.07514190673828,50.05854415893555,13.64987564086914,10.016597747802734,0.27267823845477557,0.20009766396721612,0.27267823845477557,0.20009766396721612,abs(mean_region - mean_healthy) / abs(mean_healthy),4774,29850,1491247
BraTS-GLI-00204-000,raw,case_brain_mask,T1ce,92.38542175292969,69.31423950195312,55.64397430419922,36.74144744873047,13.670265197753906,0.6602951695698297,0.24567377454062025,0.6602951695698297,0.24567377454062025,abs(mean_region - mean_healthy) / abs(mean_healthy),4774,29850,1491247
BraTS-GLI-00204-000,raw,case_brain_mask,T2,112.2825698852539,105.87611389160156,99.84497833251953,12.437591552734375,6.031135559082031,0.12456902450629756,0.060404996423517564,0.12456902450629756,0.060404996423517564,abs(mean_region - mean_healthy) / abs(mean_healthy),4774,29850,1491247
BraTS-GLI-00204-000,raw,case_brain_mask,FLAIR,75.86614990234375,75.38053894042969,41.84529495239258,34.02085494995117,33.53524398803711,0.8130150591280746,0.8014101472146433,0.8130150591280746,0.8014101472146433,abs(mean_region - mean_healthy) / abs(mean_healthy),4774,29850,1491247
BraTS-GLI-00206-000,raw,case_brain_mask,T1,1566.3115234375,1615.7425537109375,1455.2955322265625,111.0159912109375,160.447021484375,0.07628415586563786,0.11025047348210809,0.07628415586563786,0.11025047348210809,abs(mean_region - mean_healthy) / abs(mean_healthy),11426,34711,1481183
BraTS-GLI-00206-000,raw,case_brain_mask,T1ce,3285.856201171875,2590.021728515625,2084.114990234375,1201.7412109375,505.90673828125,0.5766194363403887,0.24274415790481735,0.5766194363403887,0.24274415790481735,abs(mean_region - mean_healthy) / abs(mean_healthy),11426,34711,1481183
BraTS-GLI-00206-000,raw,case_brain_mask,T2,3584.08642578125,2871.125,1798.6392822265625,1785.4471435546875,1072.4857177734375,0.9926654895163057,0.5962761562984388,0.9926654895163057,0.5962761562984388,abs(mean_region - mean_healthy) / abs(mean_healthy),11426,34711,1481183
BraTS-GLI-00206-000,raw,case_brain_mask,FLAIR,1666.2982177734375,1599.9622802734375,939.1261596679688,727.1720581054688,660.8361206054688,0.7743071051950708,0.7036712946417227,0.7743071051950708,0.7036712946417227,abs(mean_region - mean_healthy) / abs(mean_healthy),11426,34711,1481183
BraTS-GLI-00207-000,raw,case_brain_mask,T1,293.7596740722656,290.8836975097656,321.0180969238281,27.2584228515625,30.1343994140625,0.08491241806230768,0.09387134153129335,0.08491241806230768,0.09387134153129335,abs(mean_region - mean_healthy) / abs(mean_healthy),18291,136827,1308067
BraTS-GLI-00207-000,raw,case_brain_mask,T1ce,565.3798217773438,337.7002868652344,394.5584411621094,170.82138061523438,56.858154296875,0.43294316581368036,0.14410578602604043,0.43294316581368036,0.14410578602604043,abs(mean_region - mean_healthy) / abs(mean_healthy),18291,136827,1308067
BraTS-GLI-00207-000,raw,case_brain_mask,T2,627.2197875976562,636.8460083007812,482.6789245605469,144.54086303710938,154.16708374023438,0.2994555089984632,0.3193988299377173,0.2994555089984632,0.3193988299377173,abs(mean_region - mean_healthy) / abs(mean_healthy),18291,136827,1308067
BraTS-GLI-00207-000,raw,case_brain_mask,FLAIR,367.6458435058594,308.3343505859375,145.96522521972656,221.6806182861328,162.36912536621094,1.5187221336618308,1.1123822480442929,1.5187221336618308,1.1123822480442929,abs(mean_region - mean_healthy) / abs(mean_healthy),18291,136827,1308067
BraTS-GLI-00209-000,raw,case_brain_mask,T1,295.8099060058594,291.2508544921875,324.4765625,28.666656494140625,33.2257080078125,0.08834738716803506,0.10239786735848602,0.08834738716803506,0.10239786735848602,abs(mean_region - mean_healthy) / abs(mean_healthy),17570,43342,1658855
BraTS-GLI-00209-000,raw,case_brain_mask,T1ce,616.2067260742188,449.61248779296875,386.7207336425781,229.48599243164062,62.891754150390625,0.5934152799879104,0.16262834826052422,0.5934152799879104,0.16262834826052422,abs(mean_region - mean_healthy) / abs(mean_healthy),17570,43342,1658855
BraTS-GLI-00209-000,raw,case_brain_mask,T2,774.9818725585938,835.2704467773438,505.5676574707031,269.4142150878906,329.7027893066406,0.5328944822850001,0.6521437525416593,0.5328944822850001,0.6521437525416593,abs(mean_region - mean_healthy) / abs(mean_healthy),17570,43342,1658855
BraTS-GLI-00209-000,raw,case_brain_mask,FLAIR,409.6285705566406,423.888427734375,180.86904907226562,228.759521484375,243.01937866210938,1.2647798098002654,1.3436205912986903,1.2647798098002654,1.3436205912986903,abs(mean_region - mean_healthy) / abs(mean_healthy),17570,43342,1658855
BraTS-GLI-00210-000,raw,case_brain_mask,T1,229.7626495361328,241.54852294921875,341.82647705078125,112.06382751464844,100.2779541015625,0.32783834792879546,0.293359235851895,0.32783834792879546,0.293359235851895,abs(mean_region - mean_healthy) / abs(mean_healthy),23080,31229,1542134
BraTS-GLI-00210-000,raw,case_brain_mask,T1ce,883.1654052734375,764.8899536132812,404.8899230957031,478.2754821777344,360.0000305175781,1.1812481736293674,0.8891306253440285,1.1812481736293674,0.8891306253440285,abs(mean_region - mean_healthy) / abs(mean_healthy),23080,31229,1542134
BraTS-GLI-00210-000,raw,case_brain_mask,T2,1123.974609375,1071.351806640625,523.8666381835938,600.1079711914062,547.4851684570312,1.1455357670268231,1.0450850055184469,1.1455357670268231,1.0450850055184469,abs(mean_region - mean_healthy) / abs(mean_healthy),23080,31229,1542134
BraTS-GLI-00210-000,raw,case_brain_mask,FLAIR,756.2939453125,689.2459106445312,162.4569854736328,593.8369598388672,526.7889251708984,3.6553488796285,3.2426363423836744,3.6553488796285,3.2426363423836744,abs(mean_region - mean_healthy) / abs(mean_healthy),23080,31229,1542134
BraTS-GLI-00211-000,raw,case_brain_mask,T1,299.7053527832031,309.1002197265625,302.98260498046875,3.277252197265625,6.11761474609375,0.010816634827853855,0.020191306845777867,0.010816634827853855,0.020191306845777867,abs(mean_region - mean_healthy) / abs(mean_healthy),33299,132888,1446514
BraTS-GLI-00211-000,raw,case_brain_mask,T1ce,722.3295288085938,428.42376708984375,361.1348876953125,361.19464111328125,67.28887939453125,1.000165460109241,0.18632616700079807,1.000165460109241,0.18632616700079807,abs(mean_region - mean_healthy) / abs(mean_healthy),33299,132888,1446514
BraTS-GLI-00211-000,raw,case_brain_mask,T2,660.5669555664062,802.70654296875,476.52996826171875,184.0369873046875,326.17657470703125,0.38620233681423183,0.6844828162578209,0.38620233681423183,0.6844828162578209,abs(mean_region - mean_healthy) / abs(mean_healthy),33299,132888,1446514
BraTS-GLI-00211-000,raw,case_brain_mask,FLAIR,367.7583923339844,410.27423095703125,162.59927368164062,205.15911865234375,247.67495727539062,1.2617468332240689,1.5232230234946986,1.2617468332240689,1.5232230234946986,abs(mean_region - mean_healthy) / abs(mean_healthy),33299,132888,1446514
BraTS-GLI-00212-000,raw,case_brain_mask,T1,340.4569091796875,419.0457458496094,374.89019775390625,34.43328857421875,44.155548095703125,0.09184899680098388,0.11778261571055718,0.09184899680098388,0.11778261571055718,abs(mean_region - mean_healthy) / abs(mean_healthy),2112,74191,1418553
BraTS-GLI-00212-000,raw,case_brain_mask,T1ce,887.0127563476562,511.81292724609375,451.56781005859375,435.4449462890625,60.2451171875,0.9642958080483213,0.133413223541516,0.9642958080483213,0.133413223541516,abs(mean_region - mean_healthy) / abs(mean_healthy),2112,74191,1418553
BraTS-GLI-00212-000,raw,case_brain_mask,T2,629.7092895507812,498.806640625,466.2621154785156,163.44717407226562,32.544525146484375,0.35054783274537116,0.06979877640945495,0.35054783274537116,0.06979877640945495,abs(mean_region - mean_healthy) / abs(mean_healthy),2112,74191,1418553
BraTS-GLI-00212-000,raw,case_brain_mask,FLAIR,322.0577697753906,236.87368774414062,148.76580810546875,173.29196166992188,88.10787963867188,1.1648641840271865,0.5922589388027057,1.1648641840271865,0.5922589388027057,abs(mean_region - mean_healthy) / abs(mean_healthy),2112,74191,1418553
BraTS-GLI-00214-000,raw,case_brain_mask,T1,391.8230285644531,399.1672058105469,365.7318420410156,26.0911865234375,33.43536376953125,0.07133966344803923,0.09142043411626594,0.07133966344803923,0.09142043411626594,abs(mean_region - mean_healthy) / abs(mean_healthy),39613,70265,1642703
BraTS-GLI-00214-000,raw,case_brain_mask,T1ce,659.0894165039062,552.4251098632812,377.4302978515625,281.65911865234375,174.99481201171875,0.7462546601468543,0.463648024569934,0.7462546601468543,0.463648024569934,abs(mean_region - mean_healthy) / abs(mean_healthy),39613,70265,1642703
BraTS-GLI-00214-000,raw,case_brain_mask,T2,841.069091796875,852.5676879882812,618.788818359375,222.2802734375,233.77886962890625,0.35921830977302166,0.37780073377656626,0.35921830977302166,0.37780073377656626,abs(mean_region - mean_healthy) / abs(mean_healthy),39613,70265,1642703
BraTS-GLI-00214-000,raw,case_brain_mask,FLAIR,450.3138732910156,441.4596252441406,201.91619873046875,248.39767456054688,239.54342651367188,1.2302018170029276,1.1863507139089442,1.2302018170029276,1.1863507139089442,abs(mean_region - mean_healthy) / abs(mean_healthy),39613,70265,1642703
BraTS-GLI-00216-000,raw,case_brain_mask,T1,181.3682098388672,205.98448181152344,239.36813354492188,57.99992370605469,33.38365173339844,0.24230428189042935,0.1394657310436578,0.24230428189042935,0.1394657310436578,abs(mean_region - mean_healthy) / abs(mean_healthy),32981,163678,1183777
BraTS-GLI-00216-000,raw,case_brain_mask,T1ce,430.61749267578125,263.23736572265625,268.6039733886719,162.01351928710938,5.366607666015625,0.6031687366466267,0.019979628738589453,0.6031687366466267,0.019979628738589453,abs(mean_region - mean_healthy) / abs(mean_healthy),32981,163678,1183777
BraTS-GLI-00216-000,raw,case_brain_mask,T2,629.1942749023438,600.3941040039062,343.008544921875,286.18572998046875,257.38555908203125,0.8343399434718209,0.7503765223710518,0.8343399434718209,0.7503765223710518,abs(mean_region - mean_healthy) / abs(mean_healthy),32981,163678,1183777
BraTS-GLI-00216-000,raw,case_brain_mask,FLAIR,447.6226806640625,460.6900329589844,269.3619079589844,178.26077270507812,191.328125,0.6617890928075169,0.7103013430879523,0.6617890928075169,0.7103013430879523,abs(mean_region - mean_healthy) / abs(mean_healthy),32981,163678,1183777
BraTS-GLI-00217-000,raw,case_brain_mask,T1,282.5074157714844,263.7906494140625,255.72381591796875,26.783599853515625,8.06683349609375,0.10473643120556,0.03154510058883774,0.10473643120556,0.03154510058883774,abs(mean_region - mean_healthy) / abs(mean_healthy),14694,160793,1404286
BraTS-GLI-00217-000,raw,case_brain_mask,T1ce,573.7101440429688,344.8079833984375,420.93707275390625,152.7730712890625,76.12908935546875,0.36293565280333173,0.18085622360940476,0.36293565280333173,0.18085622360940476,abs(mean_region - mean_healthy) / abs(mean_healthy),14694,160793,1404286
BraTS-GLI-00217-000,raw,case_brain_mask,T2,721.2195434570312,754.3340454101562,423.3723449707031,297.8471984863281,330.9617004394531,0.7035112284127553,0.7817272534944513,0.7035112284127553,0.7817272534944513,abs(mean_region - mean_healthy) / abs(mean_healthy),14694,160793,1404286
BraTS-GLI-00217-000,raw,case_brain_mask,FLAIR,442.92657470703125,442.1394348144531,195.7501220703125,247.17645263671875,246.38931274414062,1.2627141685660568,1.2586930221971395,1.2627141685660568,1.2586930221971395,abs(mean_region - mean_healthy) / abs(mean_healthy),14694,160793,1404286
BraTS-GLI-00219-000,raw,case_brain_mask,T1,299.2989807128906,318.6298828125,323.73785400390625,24.438873291015625,5.10797119140625,0.07548969942427784,0.01577810913438815,0.07548969942427784,0.01577810913438815,abs(mean_region - mean_healthy) / abs(mean_healthy),5288,9173,1434035
BraTS-GLI-00219-000,raw,case_brain_mask,T1ce,737.5149536132812,598.43017578125,385.258056640625,352.25689697265625,213.172119140625,0.914340118008868,0.5533229363181765,0.914340118008868,0.5533229363181765,abs(mean_region - mean_healthy) / abs(mean_healthy),5288,9173,1434035
BraTS-GLI-00219-000,raw,case_brain_mask,T2,696.9581909179688,669.6648559570312,516.8239135742188,180.13427734375,152.8409423828125,0.3485409103808462,0.2957311733619379,0.3485409103808462,0.2957311733619379,abs(mean_region - mean_healthy) / abs(mean_healthy),5288,9173,1434035
BraTS-GLI-00219-000,raw,case_brain_mask,FLAIR,368.61328125,339.610595703125,186.4525146484375,182.1607666015625,153.1580810546875,0.9769820854657432,0.8214321021278379,0.9769820854657432,0.8214321021278379,abs(mean_region - mean_healthy) / abs(mean_healthy),5288,9173,1434035
BraTS-GLI-00220-000,raw,case_brain_mask,T1,318.770751953125,336.6603698730469,372.0712585449219,53.300506591796875,35.410888671875,0.1432534907432568,0.09517233018846491,0.1432534907432568,0.09517233018846491,abs(mean_region - mean_healthy) / abs(mean_healthy),16152,38000,1325175
BraTS-GLI-00220-000,raw,case_brain_mask,T1ce,857.0753173828125,629.3006591796875,462.90887451171875,394.16644287109375,166.39178466796875,0.8514989981275791,0.359448249600919,0.8514989981275791,0.359448249600919,abs(mean_region - mean_healthy) / abs(mean_healthy),16152,38000,1325175
BraTS-GLI-00220-000,raw,case_brain_mask,T2,562.0652465820312,556.8942260742188,392.85052490234375,169.2147216796875,164.043701171875,0.4307356385020779,0.41757281910888017,0.4307356385020779,0.41757281910888017,abs(mean_region - mean_healthy) / abs(mean_healthy),16152,38000,1325175
BraTS-GLI-00220-000,raw,case_brain_mask,FLAIR,308.34112548828125,282.2291259765625,143.45863342285156,164.8824920654297,138.77049255371094,1.1493382317356267,0.9673206083364666,1.1493382317356267,0.9673206083364666,abs(mean_region - mean_healthy) / abs(mean_healthy),16152,38000,1325175
BraTS-GLI-00221-000,raw,case_brain_mask,T1,305.0830078125,302.6098937988281,306.7620544433594,1.679046630859375,4.15216064453125,0.005473449556550008,0.013535444115034462,0.005473449556550008,0.013535444115034462,abs(mean_region - mean_healthy) / abs(mean_healthy),10361,27719,1325802
BraTS-GLI-00221-000,raw,case_brain_mask,T1ce,552.418212890625,432.34747314453125,369.3187255859375,183.0994873046875,63.02874755859375,0.4957763433581483,0.17066220365240448,0.4957763433581483,0.17066220365240448,abs(mean_region - mean_healthy) / abs(mean_healthy),10361,27719,1325802
BraTS-GLI-00221-000,raw,case_brain_mask,T2,618.6077880859375,654.3003540039062,472.3476257324219,146.26016235351562,181.95272827148438,0.3096451731428198,0.38520936352617124,0.3096451731428198,0.38520936352617124,abs(mean_region - mean_healthy) / abs(mean_healthy),10361,27719,1325802
BraTS-GLI-00221-000,raw,case_brain_mask,FLAIR,293.4996643066406,286.3027648925781,130.5948486328125,162.90481567382812,155.70791625976562,1.2474061372195473,1.1922975361575123,1.2474061372195473,1.1922975361575123,abs(mean_region - mean_healthy) / abs(mean_healthy),10361,27719,1325802
BraTS-GLI-00222-000,raw,case_brain_mask,T1,392.7126159667969,438.7691955566406,379.5775451660156,13.13507080078125,59.191650390625,0.03460444635900781,0.1559408641118019,0.03460444635900781,0.1559408641118019,abs(mean_region - mean_healthy) / abs(mean_healthy),2561,17539,1515421
BraTS-GLI-00222-000,raw,case_brain_mask,T1ce,767.418212890625,539.1014404296875,442.2649230957031,325.1532897949219,96.83651733398438,0.7352002675657842,0.2189559069169716,0.7352002675657842,0.2189559069169716,abs(mean_region - mean_healthy) / abs(mean_healthy),2561,17539,1515421
BraTS-GLI-00222-000,raw,case_brain_mask,T2,962.9262084960938,772.943603515625,644.0693359375,318.85687255859375,128.874267578125,0.49506606628689953,0.20009377932973177,0.49506606628689953,0.20009377932973177,abs(mean_region - mean_healthy) / abs(mean_healthy),2561,17539,1515421
BraTS-GLI-00222-000,raw,case_brain_mask,FLAIR,569.9390869140625,408.6315002441406,184.17816162109375,385.76092529296875,224.45333862304688,2.094498728283473,1.2186750950680596,2.094498728283473,1.2186750950680596,abs(mean_region - mean_healthy) / abs(mean_healthy),2561,17539,1515421
BraTS-GLI-00227-000,raw,case_brain_mask,T1,256.7241516113281,307.6795959472656,350.3710632324219,93.64691162109375,42.69146728515625,0.26727924034917294,0.12184644157339121,0.26727924034917294,0.12184644157339121,abs(mean_region - mean_healthy) / abs(mean_healthy),2041,29239,1445270
BraTS-GLI-00227-000,raw,case_brain_mask,T1ce,457.3302307128906,341.16168212890625,389.40179443359375,67.92843627929688,48.2401123046875,0.17444304892868434,0.12388261429266238,0.17444304892868434,0.12388261429266238,abs(mean_region - mean_healthy) / abs(mean_healthy),2041,29239,1445270
BraTS-GLI-00227-000,raw,case_brain_mask,T2,895.506591796875,610.0360717773438,489.38763427734375,406.11895751953125,120.6484375,0.8298512857179738,0.24652939520663616,0.8298512857179738,0.24652939520663616,abs(mean_region - mean_healthy) / abs(mean_healthy),2041,29239,1445270
BraTS-GLI-00227-000,raw,case_brain_mask,FLAIR,439.30133056640625,263.9451904296875,154.1039276123047,285.19740295410156,109.84126281738281,1.8506822465395067,0.7127739345730495,1.8506822465395067,0.7127739345730495,abs(mean_region - mean_healthy) / abs(mean_healthy),2041,29239,1445270
